,ENCnum,ENCtime
10388,4294956887.0,32495520.0
10389,4294956886.0,32496360.0
10390,4294956885.0,32497198.0
10391,4294956884.0,32498037.0
10392,4294956883.0,32498875.0
10393,4294956882.0,32499714.0
10394,4294956881.0,32500550.0
10395,4294956880.0,32501387.0
10396,4294956879.0,32502222.0
10397,4294956878.0,32503058.0
10398,4294956877.0,32503892.0
10399,4294956876.0,32504725.0
10400,4294956875.0,32505556.0
10401,4294956874.0,32506385.0
10402,4294956873.0,32507211.0
10403,4294956872.0,32508036.0
10404,4294956871.0,32508860.0
10405,4294956872.0,32509445.0
10406,4294956871.0,32510505.0
10407,4294956870.0,32511326.0
10408,4294956869.0,32512145.0
10409,4294956868.0,32512965.0
10410,4294956867.0,32513784.0
10411,4294956866.0,32514604.0
10412,4294956865.0,32515421.0
10413,4294956864.0,32516240.0
10414,4294956863.0,32517055.0
10415,4294956862.0,32517873.0
10416,4294956861.0,32518688.0
10417,4294956860.0,32519504.0
10418,4294956859.0,32520319.0
10419,4294956858.0,32521137.0
10420,4294956857.0,32521954.0
10421,4294956856.0,32522772.0
10422,4294956855.0,32523589.0
10423,4294956854.0,32524405.0
10424,4294956853.0,32525220.0
10425,4294956852.0,32526035.0
10426,4294956851.0,32526849.0
10427,4294956850.0,32527663.0
10428,4294956849.0,32528476.0
10429,4294956848.0,32529289.0
10430,4294956847.0,32530100.0
10431,4294956846.0,32530912.0
10432,4294956845.0,32531724.0
10433,4294956844.0,32532535.0
10434,4294956843.0,32533346.0
10435,4294956842.0,32534157.0
10436,4294956841.0,32534967.0
10437,4294956840.0,32535777.0
10438,4294956839.0,32536588.0
10439,4294956838.0,32537400.0
10440,4294956837.0,32538214.0
10441,4294956836.0,32539027.0
10442,4294956835.0,32539841.0
10443,4294956834.0,32540655.0
10444,4294956833.0,32541470.0
10445,4294956832.0,32542286.0
10446,4294956831.0,32543103.0
10447,4294956830.0,32543921.0
10448,4294956829.0,32544739.0
10449,4294956828.0,32545559.0
10450,4294956827.0,32546379.0
10451,4294956826.0,32547200.0
10452,4294956825.0,32548021.0
10453,4294956824.0,32548844.0
10454,4294956823.0,32549665.0
10455,4294956822.0,32550489.0
10456,4294956821.0,32551311.0
10457,4294956820.0,32552138.0
10458,4294956819.0,32552963.0
10459,4294956818.0,32553790.0
10460,4294956817.0,32554616.0
10461,4294956816.0,32555443.0
10462,4294956815.0,32556271.0
10463,4294956814.0,32557101.0
10464,4294956813.0,32557932.0
10465,4294956812.0,32558764.0
10466,4294956811.0,32559595.0
10467,4294956810.0,32560427.0
10468,4294956809.0,32561257.0
10469,4294956808.0,32562088.0
10470,4294956807.0,32562918.0
10471,4294956806.0,32563750.0
10472,4294956805.0,32564582.0
10473,4294956804.0,32565413.0
10474,4294956803.0,32566245.0
10475,4294956802.0,32567074.0
10476,4294956801.0,32567908.0
10477,4294956800.0,32568741.0
10478,4294956799.0,32569576.0
10479,4294956798.0,32570410.0
10480,4294956797.0,32571246.0
10481,4294956796.0,32572081.0
10482,4294956795.0,32572918.0
10483,4294956794.0,32573753.0
10484,4294956793.0,32574589.0
10485,4294956792.0,32575423.0
10486,4294956791.0,32576258.0
10487,4294956790.0,32577092.0
10488,4294956789.0,32577927.0
10489,4294956788.0,32578760.0
10490,4294956787.0,32579594.0
10491,4294956786.0,32580429.0
10492,4294956785.0,32581264.0
10493,4294956784.0,32582099.0
10494,4294956783.0,32582936.0
10495,4294956782.0,32583772.0
10496,4294956781.0,32584611.0
10497,4294956780.0,32585448.0
10498,4294956779.0,32586289.0
10499,4294956778.0,32587129.0
10500,4294956777.0,32587971.0
10501,4294956776.0,32588812.0
10502,4294956775.0,32589655.0
10503,4294956774.0,32590497.0
10504,4294956773.0,32591341.0
10505,4294956772.0,32592185.0
10506,4294956771.0,32593030.0
10507,4294956770.0,32593875.0
10508,4294956769.0,32594721.0
10509,4294956768.0,32595565.0
10510,4294956767.0,32596413.0
10511,4294956766.0,32597260.0
10512,4294956765.0,32598105.0
10513,4294956764.0,32598949.0
10514,4294956763.0,32599794.0
10515,4294956762.0,32600641.0
10516,4294956761.0,32601489.0
10517,4294956760.0,32602335.0
10518,4294956759.0,32603183.0
10519,4294956758.0,32604029.0
10520,4294956757.0,32604874.0
10521,4294956756.0,32605719.0
10522,4294956755.0,32606565.0
10523,4294956754.0,32607410.0
10524,4294956753.0,32608256.0
10525,4294956752.0,32609101.0
10526,4294956751.0,32609946.0
10527,4294956750.0,32610791.0
10528,4294956749.0,32611635.0
10529,4294956748.0,32612480.0
10530,4294956747.0,32613325.0
10531,4294956746.0,32614170.0
10532,4294956745.0,32615013.0
10533,4294956744.0,32615859.0
10534,4294956743.0,32616703.0
10535,4294956742.0,32617548.0
10536,4294956741.0,32618391.0
10537,4294956740.0,32619236.0
10538,4294956739.0,32620080.0
10539,4294956738.0,32620925.0
10540,4294956737.0,32621767.0
10541,4294956736.0,32622610.0
10542,4294956735.0,32623452.0
10543,4294956734.0,32624296.0
10544,4294956733.0,32625139.0
10545,4294956732.0,32625984.0
10546,4294956731.0,32626825.0
10547,4294956730.0,32627670.0
10548,4294956729.0,32628511.0
10549,4294956728.0,32629355.0
10550,4294956727.0,32630194.0
10551,4294956726.0,32631034.0
10552,4294956725.0,32631871.0
10553,4294956724.0,32632707.0
10554,4294956723.0,32633541.0
10555,4294956722.0,32634374.0
10556,4294956721.0,32635204.0
10557,4294956720.0,32636033.0
10558,4294956719.0,32636860.0
10559,4294956718.0,32637688.0
10560,4294956717.0,32638515.0
10561,4294956716.0,32639344.0
10562,4294956715.0,32640170.0
10563,4294956714.0,32640997.0
10564,4294956713.0,32641821.0
10565,4294956712.0,32642647.0
10566,4294956711.0,32643470.0
10567,4294956710.0,32644295.0
10568,4294956709.0,32645116.0
10569,4294956708.0,32645939.0
10570,4294956707.0,32646757.0
10571,4294956706.0,32647577.0
10572,4294956705.0,32648393.0
10573,4294956704.0,32649211.0
10574,4294956703.0,32650024.0
10575,4294956702.0,32650840.0
10576,4294956701.0,32651652.0
10577,4294956700.0,32652468.0
10578,4294956699.0,32653280.0
10579,4294956698.0,32654097.0
10580,4294956697.0,32654910.0
10581,4294956696.0,32655725.0
10582,4294956695.0,32656537.0
10583,4294956694.0,32657351.0
10584,4294956693.0,32658160.0
10585,4294956692.0,32658973.0
10586,4294956691.0,32659781.0
10587,4294956690.0,32660591.0
10588,4294956689.0,32661399.0
10589,4294956688.0,32662208.0
10590,4294956687.0,32663016.0
10591,4294956686.0,32663826.0
10592,4294956685.0,32664632.0
10593,4294956684.0,32665441.0
10594,4294956683.0,32666249.0
10595,4294956682.0,32667064.0
10596,4294956681.0,32667879.0
10597,4294956680.0,32668698.0
10598,4294956679.0,32669517.0
10599,4294956678.0,32670337.0
10600,4294956677.0,32671158.0
10601,4294956676.0,32671981.0
10602,4294956675.0,32672805.0
10603,4294956674.0,32673630.0
10604,4294956673.0,32674455.0
10605,4294956672.0,32675282.0
10606,4294956671.0,32676108.0
10607,4294956670.0,32676937.0
10608,4294956669.0,32677765.0
10609,4294956668.0,32678597.0
10610,4294956667.0,32679428.0
10611,4294956666.0,32680262.0
10612,4294956665.0,32681097.0
10613,4294956664.0,32681934.0
10614,4294956663.0,32682770.0
10615,4294956662.0,32683609.0
10616,4294956661.0,32684446.0
10617,4294956660.0,32685288.0
10618,4294956659.0,32686128.0
10619,4294956658.0,32686970.0
10620,4294956657.0,32687811.0
10621,4294956656.0,32688657.0
10622,4294956655.0,32689504.0
10623,4294956654.0,32690352.0
10624,4294956653.0,32691199.0
10625,4294956652.0,32692049.0
10626,4294956651.0,32692898.0
10627,4294956650.0,32693750.0
10628,4294956649.0,32694603.0
10629,4294956648.0,32695456.0
10630,4294956647.0,32696308.0
10631,4294956646.0,32697164.0
10632,4294956645.0,32698020.0
10633,4294956644.0,32698875.0
10634,4294956643.0,32699730.0
10635,4294956642.0,32700586.0
10636,4294956641.0,32701442.0
10637,4294956640.0,32702297.0
10638,4294956639.0,32703152.0
10639,4294956638.0,32704009.0
10640,4294956637.0,32704864.0
10641,4294956636.0,32705720.0
10642,4294956635.0,32706575.0
10643,4294956634.0,32707430.0
10644,4294956633.0,32708284.0
10645,4294956632.0,32709138.0
10646,4294956631.0,32709992.0
10647,4294956630.0,32710843.0
10648,4294956629.0,32711693.0
10649,4294956628.0,32712544.0
10650,4294956627.0,32713395.0
10651,4294956626.0,32714247.0
10652,4294956625.0,32715098.0
10653,4294956624.0,32715947.0
10654,4294956623.0,32716795.0
10655,4294956622.0,32717644.0
10656,4294956621.0,32718492.0
10657,4294956620.0,32719338.0
10658,4294956619.0,32720185.0
10659,4294956618.0,32721029.0
10660,4294956617.0,32721878.0
10661,4294956616.0,32722723.0
10662,4294956615.0,32723573.0
10663,4294956614.0,32724419.0
10664,4294956613.0,32725267.0
10665,4294956612.0,32726112.0
10666,4294956611.0,32726960.0
10667,4294956610.0,32727806.0
10668,4294956609.0,32728655.0
10669,4294956608.0,32729500.0
10670,4294956607.0,32730347.0
10671,4294956606.0,32731193.0
10672,4294956605.0,32732042.0
10673,4294956604.0,32732891.0
10674,4294956603.0,32733745.0
10675,4294956602.0,32734595.0
10676,4294956601.0,32735447.0
10677,4294956600.0,32736297.0
10678,4294956599.0,32737149.0
10679,4294956573.0,32759228.0
10680,4294956572.0,32760069.0
10681,4294956571.0,32760911.0
10682,4294956570.0,32761749.0
10683,4294956569.0,32762588.0
10684,4294956568.0,32763425.0
10685,4294956567.0,32764261.0
10686,4294956566.0,32765095.0
10687,4294956565.0,32765929.0
10688,4294956564.0,32766760.0
10689,4294956563.0,32767591.0
10690,4294956562.0,32768421.0
10691,4294956561.0,32769250.0
10692,4294956560.0,32770079.0
10693,4294956559.0,32770906.0
10694,4294956558.0,32771733.0
10695,4294956557.0,32772559.0
10696,4294956556.0,32773386.0
10697,4294956555.0,32774211.0
10698,4294956554.0,32775035.0
10699,4294956553.0,32775858.0
10700,4294956552.0,32776682.0
10701,4294956551.0,32777504.0
10702,4294956550.0,32778327.0
10703,4294956549.0,32779147.0
10704,4294956548.0,32779967.0
10705,4294956547.0,32780786.0
10706,4294956546.0,32781606.0
10707,4294956545.0,32782423.0
10708,4294956544.0,32783242.0
10709,4294956543.0,32784059.0
10710,4294956542.0,32784876.0
10711,4294956541.0,32785691.0
10712,4294956540.0,32786507.0
10713,4294956539.0,32787322.0
10714,4294956538.0,32788138.0
10715,4294956537.0,32788954.0
10716,4294956536.0,32789770.0
10717,4294956535.0,32790587.0
10718,4294956534.0,32791405.0
10719,4294956533.0,32792221.0
10720,4294956532.0,32793039.0
10721,4294956531.0,32793856.0
10722,4294956530.0,32794674.0
10723,4294956529.0,32795491.0
10724,4294956528.0,32796308.0
10725,4294956527.0,32797125.0
10726,4294956526.0,32797944.0
10727,4294956525.0,32798765.0
10728,4294956524.0,32799585.0
10729,4294956523.0,32800408.0
10730,4294956522.0,32801228.0
10731,4294956521.0,32802053.0
10732,4294956520.0,32802877.0
10733,4294956519.0,32803705.0
10734,4294956518.0,32804532.0
10735,4294956517.0,32805362.0
10736,4294956516.0,32806190.0
10737,4294956515.0,32807020.0
10738,4294956514.0,32807850.0
10739,4294956513.0,32808681.0
10740,4294956512.0,32809513.0
10741,4294956511.0,32810346.0
10742,4294956510.0,32811179.0
10743,4294956509.0,32812015.0
10744,4294956508.0,32812852.0
10745,4294956507.0,32813691.0
10746,4294956506.0,32814533.0
10747,4294956505.0,32815373.0
10748,4294956504.0,32816218.0
10749,4294956503.0,32817062.0
10750,4294956502.0,32817908.0
10751,4294956501.0,32818754.0
10752,4294956500.0,32819603.0
10753,4294956499.0,32820451.0
10754,4294956498.0,32821301.0
10755,4294956497.0,32822152.0
10756,4294956496.0,32823006.0
10757,4294956495.0,32823862.0
10758,4294956494.0,32824720.0
10759,4294956493.0,32825578.0
10760,4294956492.0,32826440.0
10761,4294956491.0,32827304.0
10762,4294956490.0,32828168.0
10763,4294956489.0,32829035.0
10764,4294956488.0,32829903.0
10765,4294956487.0,32830773.0
10766,4294956486.0,32831643.0
10767,4294956485.0,32832513.0
10768,4294956484.0,32833385.0
10769,4294956483.0,32834257.0
10770,4294956482.0,32835130.0
10771,4294956481.0,32836004.0
10772,4294956480.0,32836879.0
10773,4294956479.0,32837756.0
10774,4294956478.0,32838632.0
10775,4294956477.0,32839510.0
10776,4294956476.0,32840387.0
10777,4294956475.0,32841266.0
10778,4294956474.0,32842144.0
10779,4294956473.0,32843024.0
10780,4294956472.0,32843904.0
10781,4294956471.0,32844784.0
10782,4294956470.0,32845661.0
10783,4294956469.0,32846540.0
10784,4294956468.0,32847418.0
10785,4294956467.0,32848294.0
10786,4294956466.0,32849169.0
10787,4294956465.0,32850042.0
10788,4294956464.0,32850915.0
10789,4294956463.0,32851785.0
10790,4294956462.0,32852655.0
10791,4294956461.0,32853523.0
10792,4294956460.0,32854390.0
10793,4294956459.0,32855257.0
10794,4294956458.0,32856123.0
10795,4294956457.0,32856987.0
10796,4294956456.0,32857850.0
10797,4294956455.0,32858714.0
10798,4294956454.0,32859575.0
10799,4294956453.0,32860436.0
10800,4294956452.0,32861297.0
10801,4294956451.0,32862157.0
10802,4294956450.0,32863016.0
10803,4294956449.0,32863876.0
10804,4294956448.0,32864733.0
10805,4294956447.0,32865591.0
10806,4294956446.0,32866447.0
10807,4294956445.0,32867304.0
10808,4294956444.0,32868158.0
10809,4294956443.0,32869014.0
10810,4294956442.0,32869867.0
10811,4294956441.0,32870722.0
10812,4294956440.0,32871576.0
10813,4294956439.0,32872430.0
10814,4294956438.0,32873283.0
10815,4294956437.0,32874136.0
10816,4294956436.0,32874989.0
10817,4294956435.0,32875842.0
10818,4294956434.0,32876695.0
10819,4294956433.0,32877549.0
10820,4294956432.0,32878402.0
10821,4294956431.0,32879253.0
10822,4294956430.0,32880104.0
10823,4294956429.0,32880955.0
10824,4294956428.0,32881807.0
10825,4294956427.0,32882658.0
10826,4294956426.0,32883509.0
10827,4294956425.0,32884358.0
10828,4294956424.0,32885209.0
10829,4294956423.0,32886060.0
10830,4294956422.0,32886912.0
10831,4294956421.0,32887763.0
10832,4294956420.0,32888616.0
10833,4294956419.0,32889467.0
10834,4294956418.0,32890322.0
10835,4294956417.0,32891175.0
10836,4294956416.0,32892030.0
10837,4294956415.0,32892882.0
10838,4294956414.0,32893739.0
10839,4294956413.0,32894591.0
10840,4294956412.0,32895447.0
10841,4294956411.0,32896300.0
10842,4294956410.0,32897157.0
10843,4294956409.0,32898011.0
10844,4294956408.0,32898867.0
10845,4294956407.0,32899722.0
10846,4294956406.0,32900578.0
10847,4294956405.0,32901431.0
10848,4294956404.0,32902285.0
10849,4294956403.0,32903137.0
10850,4294956402.0,32903992.0
10851,4294956401.0,32904846.0
10852,4294956400.0,32905699.0
10853,4294956399.0,32906551.0
10854,4294956398.0,32907404.0
10855,4294956397.0,32908253.0
10856,4294956396.0,32909103.0
10857,4294956395.0,32909952.0
10858,4294956394.0,32910801.0
10859,4294956393.0,32911648.0
10860,4294956392.0,32912496.0
10861,4294956391.0,32913342.0
10862,4294956390.0,32914189.0
10863,4294956389.0,32915035.0
10864,4294956388.0,32915881.0
10865,4294956387.0,32916726.0
10866,4294956386.0,32917572.0
10867,4294956385.0,32918415.0
10868,4294956384.0,32919260.0
10869,4294956383.0,32920104.0
10870,4294956382.0,32920949.0
10871,4294956381.0,32921791.0
10872,4294956380.0,32922634.0
10873,4294956379.0,32923477.0
10874,4294956378.0,32924321.0
10875,4294956377.0,32925164.0
10876,4294956376.0,32926008.0
10877,4294956375.0,32926851.0
10878,4294956374.0,32927696.0
10879,4294956373.0,32928538.0
10880,4294956372.0,32929383.0
10881,4294956371.0,32930226.0
10882,4294956370.0,32931070.0
10883,4294956369.0,32931913.0
10884,4294956368.0,32932757.0
10885,4294956367.0,32933600.0
10886,4294956366.0,32934443.0
10887,4294956365.0,32935285.0
10888,4294956364.0,32936129.0
10889,4294956363.0,32936973.0
10890,4294956362.0,32937818.0
10891,4294956361.0,32938663.0
10892,4294956360.0,32939508.0
10893,4294956359.0,32940353.0
10894,4294956358.0,32941199.0
10895,4294956357.0,32942044.0
10896,4294956356.0,32942890.0
10897,4294956355.0,32943735.0
10898,4294956354.0,32944581.0
10899,4294956353.0,32945427.0
10900,4294956352.0,32946274.0
10901,4294956351.0,32947121.0
10902,4294956350.0,32947968.0
10903,4294956349.0,32948817.0
10904,4294956348.0,32949666.0
10905,4294956347.0,32950515.0
10906,4294956346.0,32951365.0
10907,4294956345.0,32952215.0
10908,4294956344.0,32953066.0
10909,4294956343.0,32953918.0
10910,4294956342.0,32954771.0
10911,4294956341.0,32955624.0
10912,4294956340.0,32956478.0
10913,4294956339.0,32957332.0
10914,4294956338.0,32958189.0
10915,4294956337.0,32959048.0
10916,4294956336.0,32959908.0
10917,4294956335.0,32960769.0
10918,4294956334.0,32961631.0
10919,4294956333.0,32962495.0
10920,4294956332.0,32963362.0
10921,4294956331.0,32964229.0
10922,4294956330.0,32965099.0
10923,4294956329.0,32965969.0
10924,4294956328.0,32966842.0
10925,4294956327.0,32967714.0
10926,4294956326.0,32968589.0
10927,4294956325.0,32969464.0
10928,4294956324.0,32970342.0
10929,4294956323.0,32971219.0
10930,4294956322.0,32972099.0
10931,4294956321.0,32972977.0
10932,4294956320.0,32973859.0
10933,4294956319.0,32974737.0
10934,4294956318.0,32975621.0
10935,4294956317.0,32976502.0
10936,4294956316.0,32977386.0
10937,4294956315.0,32978269.0
10938,4294956314.0,32979155.0
10939,4294956313.0,32980039.0
10940,4294956312.0,32980925.0
10941,4294956311.0,32981809.0
10942,4294956310.0,32982696.0
10943,4294956309.0,32983582.0
10944,4294956308.0,32984470.0
10945,4294956307.0,32985358.0
10946,4294956306.0,32986246.0
10947,4294956305.0,32987135.0
10948,4294956304.0,32988024.0
10949,4294956303.0,32988913.0
10950,4294956302.0,32989801.0
10951,4294956301.0,32990690.0
10952,4294956300.0,32991576.0
10953,4294956299.0,32992464.0
10954,4294956298.0,32993348.0
10955,4294956297.0,32994234.0
10956,4294956296.0,32995118.0
10957,4294956295.0,32996001.0
10958,4294956294.0,32996884.0
10959,4294956293.0,32997769.0
10960,4294956292.0,32998652.0
10961,4294956291.0,32999534.0
10962,4294956290.0,33000417.0
10963,4294956289.0,33001299.0
10964,4294956288.0,33002182.0
10965,4294956287.0,33003062.0
10966,4294956286.0,33003944.0
10967,4294956285.0,33004823.0
10968,4294956284.0,33005703.0
10969,4294956283.0,33006581.0
10970,4294956282.0,33007461.0
10971,4294956281.0,33008340.0
10972,4294956280.0,33009219.0
10973,4294956279.0,33010099.0
10974,4294956278.0,33010978.0
10975,4294956277.0,33011858.0
10976,4294956276.0,33012739.0
10977,4294956275.0,33013618.0
10978,4294956274.0,33014500.0
10979,4294956273.0,33015380.0
10980,4294956272.0,33016262.0
10981,4294956271.0,33017145.0
10982,4294956270.0,33018031.0
10983,4294956269.0,33018913.0
10984,4294956268.0,33019794.0
10985,4294956267.0,33020675.0
10986,4294956266.0,33021557.0
10987,4294956265.0,33022439.0
10988,4294956264.0,33023321.0
10989,4294956263.0,33024204.0
10990,4294956262.0,33025086.0
10991,4294956261.0,33025969.0
10992,4294956260.0,33026850.0
10993,4294956259.0,33027732.0
10994,4294956258.0,33028613.0
10995,4294956257.0,33029494.0
10996,4294956256.0,33030375.0
10997,4294956255.0,33031256.0
10998,4294956254.0,33032136.0
10999,4294956253.0,33033017.0
11000,4294956252.0,33033898.0
11001,4294956251.0,33034780.0
11002,4294956250.0,33035661.0
11003,4294956249.0,33036543.0
11004,4294956248.0,33037423.0
11005,4294956247.0,33038305.0
11006,4294956246.0,33039184.0
11007,4294956245.0,33040064.0
11008,4294956244.0,33040943.0
11009,4294956243.0,33041825.0
11010,4294956242.0,33042705.0
11011,4294956241.0,33043586.0
11012,4294956240.0,33044466.0
11013,4294956239.0,33045347.0
11014,4294956238.0,33046224.0
11015,4294956237.0,33047101.0
11016,4294956236.0,33047976.0
11017,4294956235.0,33048854.0
11018,4294956234.0,33049730.0
11019,4294956233.0,33050607.0
11020,4294956232.0,33051482.0
11021,4294956231.0,33052357.0
11022,4294956230.0,33053231.0
11023,4294956229.0,33054105.0
11024,4294956228.0,33054981.0
11025,4294956227.0,33055854.0
11026,4294956226.0,33056729.0
11027,4294956225.0,33057602.0
11028,4294956224.0,33058477.0
11029,4294956223.0,33059349.0
11030,4294956222.0,33060224.0
11031,4294956221.0,33061098.0
11032,4294956220.0,33061974.0
11033,4294956219.0,33062847.0
11034,4294956218.0,33063722.0
11035,4294956217.0,33064599.0
11036,4294956216.0,33065473.0
11037,4294956215.0,33066352.0
11038,4294956214.0,33067225.0
11039,4294956213.0,33068105.0
11040,4294956212.0,33068980.0
11041,4294956211.0,33069860.0
11042,4294956210.0,33070735.0
11043,4294956209.0,33071613.0
11044,4294956208.0,33072487.0
11045,4294956207.0,33073365.0
11046,4294956206.0,33074243.0
11047,4294956205.0,33075121.0
11048,4294956204.0,33076002.0
11049,4294956203.0,33076880.0
11050,4294956202.0,33077762.0
11051,4294956201.0,33078641.0
11052,4294956200.0,33079525.0
11053,4294956199.0,33080406.0
11054,4294956198.0,33081292.0
11055,4294956197.0,33082176.0
11056,4294956196.0,33083062.0
11057,4294956195.0,33083948.0
11058,4294956194.0,33084837.0
11059,4294956193.0,33085723.0
11060,4294956192.0,33086611.0
11061,4294956191.0,33087500.0
11062,4294956190.0,33088389.0
11063,4294956189.0,33089281.0
11064,4294956188.0,33090174.0
11065,4294956187.0,33091069.0
11066,4294956186.0,33091962.0
11067,4294956185.0,33092853.0
11068,4294956184.0,33093744.0
11069,4294956183.0,33094638.0
11070,4294956182.0,33095530.0
11071,4294956181.0,33096426.0
11072,4294956180.0,33097321.0
11073,4294956179.0,33098216.0
11074,4294956178.0,33099112.0
11075,4294956177.0,33100010.0
11076,4294956176.0,33100907.0
11077,4294956175.0,33101803.0
11078,4294956174.0,33102701.0
11079,4294956173.0,33103601.0
11080,4294956172.0,33104500.0
11081,4294956171.0,33105401.0
11082,4294956170.0,33106303.0
11083,4294956169.0,33107204.0
11084,4294956168.0,33108106.0
11085,4294956167.0,33109008.0
11086,4294956166.0,33109911.0
11087,4294956165.0,33110816.0
11088,4294956164.0,33111719.0
11089,4294956163.0,33112624.0
11090,4294956162.0,33113530.0
11091,4294956161.0,33114437.0
11092,4294956160.0,33115341.0
11093,4294956159.0,33116247.0
11094,4294956158.0,33117153.0
11095,4294956157.0,33118059.0
11096,4294956156.0,33118965.0
11097,4294956155.0,33119871.0
11098,4294956154.0,33120779.0
11099,4294956153.0,33121686.0
11100,4294956152.0,33122595.0
11101,4294956151.0,33123503.0
11102,4294956150.0,33124412.0
11103,4294956149.0,33125321.0
11104,4294956148.0,33126229.0
11105,4294956147.0,33127139.0
11106,4294956146.0,33128046.0
11107,4294956145.0,33128954.0
11108,4294956144.0,33129860.0
11109,4294956143.0,33130768.0
11110,4294956142.0,33131673.0
11111,4294956141.0,33132581.0
11112,4294956140.0,33133487.0
11113,4294956139.0,33134392.0
11114,4294956138.0,33135300.0
11115,4294956137.0,33136205.0
11116,4294956136.0,33137114.0
11117,4294956135.0,33138017.0
11118,4294956134.0,33138926.0
11119,4294956133.0,33139831.0
11120,4294956132.0,33140737.0
11121,4294956131.0,33141642.0
11122,4294956130.0,33142547.0
11123,4294956129.0,33143452.0
11124,4294956128.0,33144354.0
11125,4294956127.0,33145258.0
11126,4294956126.0,33146161.0
11127,4294956125.0,33147066.0
11128,4294956124.0,33147968.0
11129,4294956123.0,33148873.0
11130,4294956122.0,33149776.0
11131,4294956121.0,33150680.0
11132,4294956120.0,33151585.0
11133,4294956119.0,33152492.0
11134,4294956118.0,33153399.0
11135,4294956117.0,33154304.0
11136,4294956116.0,33155211.0
11137,4294956115.0,33156117.0
11138,4294956114.0,33157025.0
11139,4294956113.0,33157931.0
11140,4294956112.0,33158840.0
11141,4294956111.0,33159748.0
11142,4294956110.0,33160659.0
11143,4294956109.0,33161570.0
11144,4294956108.0,33162480.0
11145,4294956107.0,33163392.0
11146,4294956106.0,33164303.0
11147,4294956105.0,33165215.0
11148,4294956104.0,33166127.0
11149,4294956103.0,33167039.0
11150,4294956102.0,33167951.0
11151,4294956101.0,33168865.0
11152,4294956100.0,33169778.0
11153,4294956099.0,33170693.0
11154,4294956098.0,33171609.0
11155,4294956097.0,33172525.0
11156,4294956096.0,33173441.0
11157,4294956095.0,33174360.0
11158,4294956094.0,33175281.0
11159,4294956093.0,33176200.0
11160,4294956092.0,33177120.0
11161,4294956091.0,33178039.0
11162,4294956090.0,33178959.0
11163,4294956089.0,33179880.0
11164,4294956088.0,33180800.0
11165,4294956087.0,33181722.0
11166,4294956086.0,33182642.0
11167,4294956085.0,33183566.0
11168,4294956084.0,33184489.0
11169,4294956083.0,33185414.0
11170,4294956082.0,33186338.0
11171,4294956081.0,33187264.0
11172,4294956080.0,33188190.0
11173,4294956079.0,33189116.0
11174,4294956078.0,33190044.0
11175,4294956077.0,33190971.0
11176,4294956076.0,33191899.0
11177,4294956075.0,33192824.0
11178,4294956074.0,33193749.0
11179,4294956073.0,33194675.0
11180,4294956072.0,33195601.0
11181,4294956071.0,33196528.0
11182,4294956070.0,33197454.0
11183,4294956069.0,33198383.0
11184,4294956068.0,33199310.0
11185,4294956067.0,33200239.0
11186,4294956066.0,33201169.0
11187,4294956065.0,33202099.0
11188,4294956064.0,33203031.0
11189,4294956063.0,33203962.0
11190,4294956062.0,33204895.0
11191,4294956061.0,33205827.0
11192,4294956060.0,33206761.0
11193,4294956059.0,33207693.0
11194,4294956058.0,33208627.0
11195,4294956057.0,33209560.0
11196,4294956056.0,33210495.0
11197,4294956055.0,33211429.0
11198,4294956054.0,33212361.0
11199,4294956053.0,33213296.0
11200,4294956052.0,33214230.0
11201,4294956051.0,33215167.0
11202,4294956050.0,33216105.0
11203,4294956049.0,33217042.0
11204,4294956048.0,33217979.0
11205,4294956047.0,33218914.0
11206,4294956046.0,33219854.0
11207,4294956045.0,33220790.0
11208,4294956044.0,33221729.0
11209,4294956043.0,33222666.0
11210,4294956042.0,33223607.0
11211,4294956041.0,33224547.0
11212,4294956040.0,33225486.0
11213,4294956039.0,33226428.0
11214,4294956038.0,33227366.0
11215,4294956037.0,33228311.0
11216,4294956036.0,33229252.0
11217,4294956035.0,33230195.0
11218,4294956034.0,33231138.0
11219,4294956033.0,33232078.0
11220,4294956032.0,33233023.0
11221,4294956031.0,33233962.0
11222,4294956030.0,33234906.0
11223,4294956029.0,33235847.0
11224,4294956028.0,33236790.0
11225,4294956027.0,33237734.0
11226,4294956026.0,33238675.0
11227,4294956025.0,33239619.0
11228,4294956024.0,33240561.0
11229,4294956023.0,33241505.0
11230,4294956022.0,33242448.0
11231,4294956021.0,33243392.0
11232,4294956020.0,33244336.0
11233,4294956019.0,33245279.0
11234,4294956018.0,33246224.0
11235,4294956017.0,33247166.0
11236,4294956016.0,33248109.0
11237,4294956015.0,33249052.0
11238,4294956014.0,33249995.0
11239,4294956013.0,33250938.0
11240,4294956012.0,33251881.0
11241,4294956011.0,33252825.0
11242,4294956010.0,33253768.0
11243,4294956009.0,33254711.0
11244,4294956008.0,33255654.0
11245,4294956007.0,33256598.0
11246,4294956006.0,33257540.0
11247,4294956005.0,33258485.0
11248,4294956004.0,33259431.0
11249,4294956003.0,33260376.0
11250,4294956002.0,33261321.0
11251,4294956001.0,33262264.0
11252,4294956000.0,33263210.0
11253,4294955999.0,33264153.0
11254,4294955998.0,33265100.0
11255,4294955997.0,33266045.0
11256,4294955996.0,33266991.0
11257,4294955995.0,33267937.0
11258,4294955994.0,33268884.0
11259,4294955993.0,33269832.0
11260,4294955992.0,33270779.0
11261,4294955991.0,33271729.0
